"","time","long","lat","fh","sst"
"1121","2017-10-01",-126,43,40.2063888888889,17.8024997711182
"1122","2017-10-01",-125,43,376.345416666667,18.6900000572205
"1123","2017-10-01",-128,44,21.8290277777778,16.6275000572205
"1124","2017-10-01",-126,44,66.0819444444444,16.6500000953674
"1125","2017-10-01",-125,44,565.808194444444,18.1050000190735
"1126","2017-10-01",-126,45,36.2815277777778,15.2574999332428
"1127","2017-10-01",-125,45,147.005833333333,17.1024997234344
"1128","2017-10-01",-125,46,390.6175,16.3999996185303
"1129","2017-10-01",-126,47,9.59708333333333,14.6374998092651
"1130","2017-10-01",-125,47,122.080138888889,16.1749999523163
"1131","2017-10-01",-126,48,329.036527777778,14.664999961853
"1132","2017-10-01",-125,48,0.437916666666667,15.9975001811981
"1133","2017-10-01",-119,32,14.5163888888889,25.6275000572205
"1134","2017-10-01",-120,33,0.478888888888889,25.5475001335144
"1135","2017-10-01",-119,33,14.1648611111111,25.0350003242493
"1136","2017-10-01",-122,34,29.7226388888889,25.8599996566772
"1137","2017-10-01",-121,34,73.6444444444444,25.3849997520447
"1138","2017-10-01",-120,34,1.94569444444444,24.9425001144409
"1139","2017-10-01",-122,35,28.2729166666667,25.2374997138977
"1140","2017-10-01",-121,35,7.86319444444444,24.7750000953674
"1141","2017-10-01",-123,36,6.13236111111111,25.0225005149841
"1142","2017-10-01",-122,36,3.74152777777778,24.6150002479553
"1143","2017-10-01",-123,37,41.2743055555556,24.3775005340576
"1144","2017-10-01",-125,38,1.4625,23.2950000762939
"1145","2017-10-01",-124,38,7.12277777777778,23.6375002861023
"1146","2017-10-01",-125,41,180.305694444444,18.5824995040894
"1147","2017-10-01",-126,42,2.25097222222222,18.0899996757507
"1148","2017-10-01",-125,42,105.333055555556,18.5849995613098
"1149","2017-10-01",-127,43,3.45722222222222,17.6750001907349
"1150","2017-10-01",-126,43,28.4384722222222,17.8024997711182
"1151","2017-10-01",-125,43,1102.73486111111,18.6900000572205
"1152","2017-10-01",-127,44,25.8833333333333,16.2950000762939
"1153","2017-10-01",-126,44,4.58805555555556,16.6500000953674
"1154","2017-10-01",-125,44,489.4775,18.1050000190735
"1155","2017-10-01",-126,45,114.235694444444,15.2574999332428
"1156","2017-10-01",-125,45,149.95375,17.1024997234344
"1157","2017-10-01",-127,46,2.89,14.2824997901917
"1158","2017-10-01",-126,46,20.6486111111111,14.6199996471405
"1159","2017-10-01",-125,46,178.764166666667,16.3999996185303
"1160","2017-10-01",-128,47,1.94138888888889,14.3299999237061
"1161","2017-10-01",-126,47,17.5881944444444,14.6374998092651
"1162","2017-10-01",-125,47,57.1123611111111,16.1749999523163
"1163","2017-10-01",-126,48,295.675694444444,14.664999961853
"1164","2017-10-01",-125,48,1.37486111111111,15.9975001811981
"1165","2017-10-08",-121,32,1.24930555555556,26.5999999046326
"1166","2017-10-08",-120,32,29.3794444444444,26.2174997329712
"1167","2017-10-08",-119,32,1.22930555555556,25.8025002479553
"1168","2017-10-08",-121,33,13.9969444444444,25.9875001907349
"1169","2017-10-08",-120,33,12.3084722222222,25.6124997138977
"1170","2017-10-08",-119,33,27.0745833333333,25.2049999237061
"1171","2017-10-08",-118,33,9.15027777777778,24.7400002479553
"1172","2017-10-08",-122,34,55.23,25.7900004386902
"1173","2017-10-08",-121,34,39.3440277777778,25.3775000572205
"1174","2017-10-08",-120,34,27.5143055555556,25.0099997520447
"1175","2017-10-08",-122,35,70.92375,25.1700000762939
"1176","2017-10-08",-123,36,11.6140277777778,24.8624997138977
"1177","2017-10-08",-122,36,4.47694444444444,24.5475001335144
"1178","2017-10-08",-123,37,102.569444444444,24.2124996185303
"1179","2017-10-08",-124,38,27.5293055555556,23.1799998283386
"1180","2017-10-08",-125,39,27.0476388888889,20.5924997329712
"1181","2017-10-08",-124,39,5.78527777777778,21.9199995994568
"1182","2017-10-08",-126,41,0.772361111111111,16.622499704361
"1183","2017-10-08",-125,41,25.9331944444444,16.8699996471405
"1184","2017-10-08",-126,42,0.512222222222222,16.4125001430511
"1185","2017-10-08",-125,42,192.536388888889,17.0499999523163
"1186","2017-10-08",-126,43,15.6854166666667,16.2850003242493
"1187","2017-10-08",-125,43,1461.75083333333,17.4900002479553
"1188","2017-10-08",-126,44,114.58,15.0750000476837
"1189","2017-10-08",-125,44,786.718888888889,17.0300002098083
"1190","2017-10-08",-126,45,19.3297222222222,13.4400000572205
"1191","2017-10-08",-125,45,291.977222222222,15.9150002002716
"1192","2017-10-08",-128,46,2.93875,12.5274996757507
"1193","2017-10-08",-126,46,16.1958333333333,12.6150002479553
"1194","2017-10-08",-125,46,396.812916666667,15.1100001335144
"1195","2017-10-08",-124,46,0.504305555555556,17.7350001335144
"1196","2017-10-08",-128,47,0.553611111111111,12.1724998950958
"1197","2017-10-08",-126,47,52.96,12.6950001716614
"1198","2017-10-08",-125,47,83.3608333333333,14.9700002670288
"1199","2017-10-08",-126,48,288.385694444444,13
"1200","2017-10-08",-125,48,9.64611111111111,14.9825000762939
"1201","2017-10-15",-120,32,25.2663888888889,26.0374999046326
"1202","2017-10-15",-119,32,18.9618055555556,25.6900000572205
